[20:21:35.2680888][INFO/main.cpp:159] Yim's Menu Initializing
[21:10:06.2122230][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: EARN; DATA: "amt":2000,"char":{"slot":0,"cash":145529,"bank":121204536,"evc":121350065,"pvc":0,"pxr":0.00000,"nonce":638440602000456834},"c":[-891.39050,-120.15275,37.67107],"pt":3574072331,"vct":0,"vcp":0,"mid":0,"action":"BADSPORT","cat":"GOOD_SPORT","ctx":{}
[21:14:37.3488087][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: W_L; DATA: "c":[-707.78,-340.21,34.28],"wantedlvl":2
[21:17:49.1361780][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: W_L; DATA: "c":[-350.68,-136.18,38.36],"wantedlvl":0
[21:17:59.1150958][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: EARN; DATA: "amt":19800,"char":{"slot":0,"cash":165329,"bank":121200021,"evc":121365350,"pvc":0,"pxr":0.00000,"nonce":638440606728123002},"c":[1196.86938,-3104.49756,6.02803],"pt":3574546257,"vct":0,"vcp":0,"mid":0,"action":"IMP_EXP","cat":"JOBS","ctx":{
[21:17:59.1151599][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: EARN; DATA: "amt":19800,"char":{"slot":0,"cash":165329,"bank":121200021,"evc":121365350,"pvc":0,"pxr":0.00000,"nonce":638440606728123002},"c":[1196.86938,-3104.49756,6.02803],"pt":3574546257,"vct":0,"vcp":0,"mid":0,"action":"IMP_EXP","cat":"JOBS","ctx":{
[21:23:37.5781351][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: AWARD_XP; DATA: "amt":500,"type":2658791846,"cat":2364259886,"pt":3574544677,"slot":0
[21:23:37.5781962][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: RANK_UP; DATA: "rank":438,"time":3574544677,"evc":0
[21:23:59.3663334][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: EARN; DATA: "amt":1500,"char":{"slot":0,"cash":165329,"bank":121201521,"evc":121366850,"pvc":0,"pxr":0.00000,"nonce":638440610330773059},"c":[731.83142,-1737.82971,28.70110],"pt":3574891711,"vct":0,"vcp":0,"mid":0,"action":"DAILY_STASH","cat":"NONE","ctx":{"type":21}
[21:23:59.3663811][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: EARN; DATA: "amt":1500,"char":{"slot":0,"cash":165329,"bank":121201521,"evc":121366850,"pvc":0,"pxr":0.00000,"nonce":638440610330773059},"c":[731.83142,-1737.82971,28.70110],"pt":3574891711,"vct":0,"vcp":0,"mid":0,"action":"DAILY_STASH","cat":"NONE","ctx":{"type":21}
[21:27:37.6512808][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: AWARD_XP; DATA: "amt":300,"type":2658791846,"cat":2058801719,"pt":3574891711,"slot":0
[21:32:37.7921784][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: AWARD_XP; DATA: "amt":250,"type":2435321038,"cat":3446818566,"pt":3575124892,"slot":0
[21:32:37.7923366][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: AWARD_XP; DATA: "amt":250,"type":2435321038,"cat":3446818566,"pt":3575285253,"slot":0
[21:35:29.4727520][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: EARN; DATA: "amt":45000,"char":{"slot":0,"cash":165329,"bank":121246521,"evc":121411850,"pvc":0,"pxr":0.00000,"nonce":638440617230967720},"c":[2605.04150,2420.06372,22.87132],"pt":3575539064,"vct":0,"vcp":0,"mid":0,"action":"AGENCY","cat":"PHONE_HIT","ctx":{"type":3
[21:35:29.4728142][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: EARN; DATA: "amt":45000,"char":{"slot":0,"cash":165329,"bank":121246521,"evc":121411850,"pvc":0,"pxr":0.00000,"nonce":638440617230967720},"c":[2605.04150,2420.06372,22.87132],"pt":3575539064,"vct":0,"vcp":0,"mid":0,"action":"AGENCY","cat":"PHONE_HIT","ctx":{"type":3
[21:36:05.5856930][DEBUG/script_function.cpp:35] Found pattern ML in script carmod_shop
[21:36:05.5907924][DEBUG/script_function.cpp:35] Found pattern SM in script carmod_shop
[21:36:37.9233823][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: AWARD_XP; DATA: "amt":250,"type":2435321038,"cat":3446818566,"pt":3575435573,"slot":0
[21:36:37.9234900][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: AWARD_XP; DATA: "amt":250,"type":2435321038,"cat":3446818566,"pt":3575515787,"slot":0
[21:36:37.9235060][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: AWARD_XP; DATA: "amt":1000,"type":2658791846,"cat":3757759852,"pt":3575539064,"slot":0
[21:37:34.2854077][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: UVC; DATA: "vc":false
[21:37:34.2855261][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: AWARD_XP; DATA: "amt":14101360,"type":3136273443,"cat":654913086,"pt":3575655998,"slot":0
[21:48:03.7644562][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: AWARD_XP; DATA: "amt":500,"type":2658791846,"cat":1814661405,"pt":3576256945,"slot":0
[21:48:08.5157457][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: EARN; DATA: "amt":80000,"char":{"slot":0,"cash":165329,"bank":121276521,"evc":121441850,"pvc":0,"pxr":0.00000,"nonce":638440624821763883},"c":[-990.57654,794.69733,172.68524],"pt":3576256945,"vct":0,"vcp":0,"mid":0,"action":"AUTOSHOP","cat":"BUSINESS","ctx":{
[21:48:08.5158001][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: EARN; DATA: "amt":80000,"char":{"slot":0,"cash":165329,"bank":121276521,"evc":121441850,"pvc":0,"pxr":0.00000,"nonce":638440624821763883},"c":[-990.57654,794.69733,172.68524],"pt":3576256945,"vct":0,"vcp":0,"mid":0,"action":"AUTOSHOP","cat":"BUSINESS","ctx":{
[21:55:38.8023263][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: W_L; DATA: "c":[733.39,-18.89,82.26],"wantedlvl":1
[21:55:38.8024769][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: W_L; DATA: "c":[1380.28,221.68,-49.28],"wantedlvl":0
[22:12:10.7055818][INFO/main.cpp:272] Scripts unregistered.
[22:12:10.7056079][INFO/main.cpp:275] Lua manager uninitialized.
[22:12:10.7715265][INFO/main.cpp:278] Hooking disabled.
[22:12:10.7720282][INFO/main.cpp:281] Dynamic native hooker uninitialized.
[22:12:10.7721102][DEBUG/thread_pool.cpp:109] Thread 15964 exiting...
[22:12:10.7720899][DEBUG/thread_pool.cpp:109] Thread 15140 exiting...
[22:12:10.7721025][DEBUG/thread_pool.cpp:109] Thread 8736 exiting...
[22:12:10.7721566][DEBUG/thread_pool.cpp:109] Thread 19088 exiting...
[22:12:10.7737705][INFO/main.cpp:286] Destroyed thread pool.
[22:12:10.7737804][INFO/main.cpp:289] Script Connection Service reset.
[22:12:10.7822959][INFO/main.cpp:291] Tunables Service reset.
[22:12:10.7823271][INFO/main.cpp:293] Hotkey Service reset.
[22:12:10.7823704][INFO/main.cpp:295] Matchmaking Service reset.
[22:12:10.7825203][INFO/main.cpp:297] Player Database Service reset.
[22:12:10.7825346][INFO/main.cpp:299] API Service reset.
[22:12:10.8012612][INFO/main.cpp:301] Script Patcher Service reset.
[22:12:10.8013018][INFO/main.cpp:303] Gui Service reset.
[22:12:10.8031726][INFO/main.cpp:305] GTA Data Service reset.
[22:12:10.8031912][INFO/main.cpp:307] Vehicle Service reset.
[22:12:10.8031962][INFO/main.cpp:309] Model Preview Service reset.
[22:12:10.8034100][INFO/main.cpp:311] Mobile Service reset.
[22:12:10.8034183][INFO/main.cpp:313] Player Service reset.
[22:12:10.8034223][INFO/main.cpp:315] Pickup Service reset.
[22:12:10.8034280][INFO/main.cpp:317] Custom Text Service reset.
[22:12:10.8037045][INFO/main.cpp:319] Context Service reset.
[22:12:10.8037134][INFO/main.cpp:321] Xml Vehicles Service reset.
[22:12:10.8037161][INFO/main.cpp:322] Services uninitialized.
[22:12:10.8037773][INFO/main.cpp:325] Hooking uninitialized.
[22:12:10.8037872][INFO/main.cpp:328] Fiber pool uninitialized.
[22:12:10.8309986][INFO/main.cpp:331] Renderer uninitialized.
[22:12:10.8318761][INFO/main.cpp:334] Byte Patch Manager uninitialized.
[22:12:10.8319820][INFO/main.cpp:337] Pointers uninitialized.
[22:12:10.8319933][INFO/main.cpp:340] Thread pool uninitialized.
[22:12:10.8319966][INFO/main.cpp:342] Farewell!
